Number of Images: 2
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t11118.tif
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t01118.tif
preparing to cycle
DBSCAN maxCounts: 0.0
DBSCAN maxCounts: 0.0
done with cycle
         11305648 function calls (11301641 primitive calls) in 55.320 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ticker.py:772(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:859(Locator)
        1    0.000    0.000    0.000    0.000 ticker.py:952(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:974(FixedLocator)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tile.py:3(<module>)
        1    0.001    0.001    0.001    0.001 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:145(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:147(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:178(Untokenizer)
        1    0.004    0.004    0.025    0.025 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:44(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:45(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:46(maybe)
        1    0.000    0.000    0.003    0.003 tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tools.py:139(DateParseError)
        2    0.000    0.000    0.001    0.000 transformer.py:104(__init__)
     94/2    0.000    0.000    0.002    0.001 transformer.py:1077(com_binary)
        2    0.000    0.000    0.002    0.001 transformer.py:120(transform)
        2    0.000    0.000    0.002    0.001 transformer.py:1211(com_dictorsetmaker)
        2    0.000    0.000    0.002    0.001 transformer.py:130(parseexpr)
        2    0.000    0.000    0.002    0.001 transformer.py:145(compile_node)
        2    0.000    0.000    0.002    0.001 transformer.py:191(eval_input)
        1    0.000    0.000    0.000    0.000 transformer.py:33(WalkerError)
        2    0.000    0.000    0.002    0.001 transformer.py:49(parse)
      4/2    0.000    0.000    0.002    0.001 transformer.py:574(testlist)
        2    0.000    0.000    0.000    0.000 transformer.py:584(testlist_comp)
     18/2    0.000    0.000    0.002    0.001 transformer.py:592(test)
     18/2    0.000    0.000    0.002    0.001 transformer.py:606(or_test)
     18/2    0.000    0.000    0.002    0.001 transformer.py:613(and_test)
     18/2    0.000    0.000    0.002    0.001 transformer.py:617(not_test)
     18/2    0.000    0.000    0.002    0.001 transformer.py:624(comparison)
     18/2    0.000    0.000    0.002    0.001 transformer.py:657(expr)
     18/2    0.000    0.000    0.002    0.001 transformer.py:661(xor_expr)
     18/2    0.000    0.000    0.002    0.001 transformer.py:665(and_expr)
     18/2    0.000    0.000    0.002    0.001 transformer.py:669(shift_expr)
     18/2    0.000    0.000    0.002    0.001 transformer.py:682(arith_expr)
     18/2    0.000    0.000    0.002    0.001 transformer.py:694(term)
     18/2    0.000    0.000    0.002    0.001 transformer.py:712(factor)
      4/2    0.000    0.000    0.000    0.000 transformer.py:72(extractLineNo)
     18/2    0.000    0.000    0.002    0.001 transformer.py:725(power)
     18/2    0.000    0.000    0.002    0.001 transformer.py:738(atom)
        2    0.000    0.000    0.000    0.000 transformer.py:741(atom_lpar)
        2    0.000    0.000    0.002    0.001 transformer.py:751(atom_lbrace)
        4    0.000    0.000    0.000    0.000 transformer.py:759(atom_number)
        8    0.000    0.000    0.000    0.000 transformer.py:764(decode_literal)
        8    0.000    0.000    0.000    0.000 transformer.py:775(atom_string)
        2    0.000    0.000    0.000    0.000 transformer.py:781(atom_name)
      114    0.000    0.000    0.000    0.000 transformer.py:797(lookup_node)
    142/2    0.000    0.000    0.002    0.001 transformer.py:800(com_node)
        1    0.011    0.011    0.013    0.013 transformer.py:9(<module>)
        1    0.000    0.000    0.000    0.000 transformer.py:94(Transformer)
        1    0.000    0.000    0.000    0.000 transforms.py:1002(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1046(Transform)
        1    0.000    0.000    0.000    0.000 transforms.py:1405(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1503(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1510(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1562(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1651(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:1843(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:1889(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2005(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2089(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2215(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2301(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2344(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2383(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2407(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:243(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2443(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2472(TransformedPath)
        1    0.005    0.005    0.006    0.006 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:53(TransformNode)
        1    0.000    0.000    0.000    0.000 transforms.py:736(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:81(__init__)
        1    0.002    0.002    0.002    0.002 triangulate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulate.py:19(DuplicatePointWarning)
        1    0.000    0.000    0.000    0.000 triangulate.py:24(Triangulation)
        1    0.004    0.004    0.008    0.008 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:6(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:169(eye)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
      882    0.002    0.000    0.004    0.000 type_check.py:234(iscomplexobj)
        1    0.004    0.004    0.135    0.135 type_check.py:3(<module>)
      441    0.003    0.000    0.008    0.000 type_check.py:549(common_type)
        1    0.000    0.000    0.000    0.000 typeconv.py:1(<module>)
       13    0.000    0.000    0.000    0.000 typeconv.py:22(convtypecode)
        1    0.000    0.000    0.000    0.000 typeconv.py:51(_oldtypecodes)
        1    0.000    0.000    0.000    0.000 tz.py:169(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:208(tzfile)
        6    0.000    0.000    0.000    0.000 tz.py:29(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 tz.py:45(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:493(tzrange)
        1    0.000    0.000    0.000    0.000 tz.py:573(tzstr)
        1    0.002    0.002    0.005    0.005 tz.py:6(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:648(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:658(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:69(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:721(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:99(tzlocal)
        1    0.000    0.000    0.001    0.001 tzfile.py:16(_byte_string)
        1    0.000    0.000    0.002    0.002 tzfile.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:149(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:16(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:59(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:69(StaticTzInfo)
        1    0.003    0.003    0.003    0.003 tzwin.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ufuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umfpack.py:242(Struct)
        1    0.000    0.000    0.000    0.000 umfpack.py:25(UmfpackWarning)
        1    0.000    0.000    0.000    0.000 umfpack.py:263(UmfpackContext)
        1    0.000    0.000    0.000    0.000 umfpack.py:6(<module>)
        1    0.000    0.000    0.000    0.000 undoredo.py:29(<module>)
        1    0.000    0.000    0.000    0.000 unimplemented.py:11(<module>)
        1    0.000    0.000    0.000    0.000 unimplemented.py:120(Unknown)
        1    0.000    0.000    0.000    0.000 unimplemented.py:164(OldIndexArray)
        1    0.000    0.000    0.000    0.000 unimplemented.py:25(UnImplemented)
        1    0.000    0.000    0.000    0.000 units.py:110(Registry)
        1    0.000    0.000    0.000    0.000 units.py:114(__init__)
        1    0.000    0.000    0.000    0.000 units.py:44(<module>)
        1    0.000    0.000    0.000    0.000 units.py:49(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:69(ConversionInterface)
        1    0.000    0.000    0.001    0.001 univariate_selection.py:2(<module>)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:247(_BaseFilter)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:304(_PvalueFilter)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:319(_ScoreFilter)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:337(SelectPercentile)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:394(SelectKBest)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:440(SelectFpr)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:473(SelectFdr)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:509(SelectFwe)
        1    0.000    0.000    0.000    0.000 univariate_selection.py:545(GenericUnivariateSelect)
        2    0.001    0.001    0.084    0.042 unsupervised.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unsupervised.py:9(NearestNeighbors)
        1    0.000    0.000    0.000    0.000 urllib.py:1000(addinfourl)
        1    0.000    0.000    0.000    0.000 urllib.py:110(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:116(URLopener)
      485    0.001    0.000    0.001    0.000 urllib.py:1200(<genexpr>)
        1    0.019    0.019    0.036    0.036 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:610(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:851(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:946(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:975(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib.py:990(addinfo)
        1    0.000    0.000    0.000    0.000 urlparse.py:120(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:128(ParseResult)
        1    0.000    0.000    0.004    0.004 urlparse.py:29(<module>)
      485    0.001    0.000    0.001    0.000 urlparse.py:331(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
        1    0.005    0.005    0.027    0.027 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:16(get_platform)
        1    0.000    0.000    0.000    0.000 util.py:160(register_after_fork)
        1    0.000    0.000    0.000    0.000 util.py:171(Finalize)
        1    0.000    0.000    0.000    0.000 util.py:330(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:340(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:35(<module>)
        1    0.003    0.003    0.004    0.004 util.py:5(<module>)
        1    0.000    0.000    0.000    0.000 util.py:71(debug)
        2    0.000    0.000    0.001    0.000 utils.py:1(<module>)
     20/2    0.000    0.000    0.000    0.000 utils.py:1004(visit)
        2    0.000    0.000    0.000    0.000 utils.py:1013(visitExpression)
       12    0.000    0.000    0.000    0.000 utils.py:1017(visitConst)
        2    0.000    0.000    0.000    0.000 utils.py:1020(visitDict)
        2    0.000    0.000    0.000    0.000 utils.py:1023(visitTuple)
        2    0.000    0.000    0.000    0.000 utils.py:1035(visitName)
        8    0.000    0.000    0.000    0.000 utils.py:108(__init__)
        3    0.000    0.000    0.000    0.000 utils.py:108(convertToNPAtom2)
        2    0.005    0.003    0.035    0.017 utils.py:1096(safe_eval)
        2    0.002    0.001    0.011    0.006 utils.py:11(<module>)
        8    0.000    0.000    0.000    0.000 utils.py:113(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:117(CacheDict)
        2    0.000    0.000    0.000    0.000 utils.py:122(__init__)
      3/1    0.000    0.000    0.001    0.001 utils.py:125(checkFileAccess)
        1    0.000    0.000    0.000    0.000 utils.py:1364(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1394(WarningManager)
        3    0.000    0.000    0.000    0.000 utils.py:1416(__init__)
        3    0.000    0.000    0.000    0.000 utils.py:1424(__enter__)
        3    0.000    0.000    0.000    0.000 utils.py:1440(__exit__)
        8    0.000    0.000    0.000    0.000 utils.py:157(deprecate)
       15    0.000    0.000    0.000    0.000 utils.py:179(lazyattr)
    94/92    0.000    0.000    0.006    0.000 utils.py:220(newfget)
        1    0.002    0.002    0.002    0.002 utils.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:307(CacheDict)
        1    0.000    0.000    0.000    0.000 utils.py:324(NailedDict)
        1    0.000    0.000    0.000    0.000 utils.py:327(__init__)
        4    0.000    0.000    0.000    0.000 utils.py:33(correct_byteorder)
        2    0.000    0.000    0.001    0.001 utils.py:376(detectNumberOfCores)
        4    0.000    0.000    0.000    0.000 utils.py:42(is_idx)
        2    0.000    0.000    0.000    0.000 utils.py:60(set_vml_num_threads)
        1    0.000    0.000    0.000    0.000 utils.py:76(set_num_threads)
        3    0.000    0.000    0.000    0.000 utils.py:79(convertToNPAtom)
        8    0.000    0.000    0.000    0.000 utils.py:93(_set_function_name)
        1    0.000    0.000    0.001    0.001 utils.py:96(detect_number_of_cores)
        1    0.000    0.000    0.000    0.000 utils.py:97(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:988(SafeEval)
        1    0.001    0.001    0.002    0.002 validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:11(<module>)
        1    0.000    0.000    0.001    0.001 version.py:228(LooseVersion)
        8    0.000    0.000    0.000    0.000 version.py:263(__init__)
        8    0.000    0.000    0.000    0.000 version.py:268(parse)
